auction_id,item_id,seller_id,final_price,num_bids,winner_id,auction_end_date
A04212,I04212,S00038,174.28,8,B00009,2024-11-30T05:00:00Z
A04213,I04213,S00003,183.91689841224996,18,B00072,2024-12-04T22:00:00Z
A04214,I04214,S00018,171.84,10,B00025,2025-01-12T12:00:00Z
A04215,I04215,S00016,234.56,11,B00035,2024-12-17T18:00:00Z
A04216,I04216,S00021,174.53,7,B00036,2025-01-02T03:00:00Z
A04217,I04217,S00019,184.95,18,B00137,2024-12-20T05:00:00Z
A04218,I04218,S00007,144.85701490164269,15,B00129,2024-12-02T07:00:00Z
A04219,I04219,S00034,155.01,14,B00139,2024-12-27T09:00:00Z
A04220,I04220,S00009,157.10999999999999,18,B00173,2024-12-06T07:00:00Z
A04221,I04221,S00014,135.22,10,B00180,2024-12-18T03:00:00Z
A04222,I04222,S00022,180.69,16,B00111,2024-12-20T17:00:00Z
A04223,I04223,S00004,115.37,11,B00147,2025-01-13T10:00:00Z
A04224,I04224,S00006,195.28,11,B00049,2024-12-19T11:00:00Z
A04225,I04225,S00029,136.07,7,B00063,2025-01-10T19:00:00Z
A04226,I04226,S00036,267.6,16,B00154,2025-01-10T22:00:00Z
A04227,I04227,S00002,224.1,17,B00099,2024-12-15T15:00:00Z
A04228,I04228,S00025,332.8,19,B00118,2024-12-31T04:00:00Z
A04229,I04229,S00009,234.54,11,B00082,2024-12-10T15:00:00Z
A04230,I04230,S00031,132.81,10,B00017,2024-12-02T07:00:00Z
A04231,I04231,S00040,86.14,10,B00104,2024-12-07T19:00:00Z
A04232,I04232,S00020,103.33,7,B00120,2024-12-24T17:00:00Z
A04233,I04233,S00032,263.85,12,B00093,2024-12-21T02:00:00Z
A04234,I04234,S00024,145.26,10,B00063,2024-12-25T02:00:00Z
A04235,I04235,S00029,105.74,8,B00008,2024-12-19T23:00:00Z
A04236,I04236,S00016,307.69,19,B00053,2025-01-10T00:00:00Z
A04237,I04237,S00008,110.27,8,B00081,2024-12-11T21:00:00Z
A04238,I04238,S00013,116.32000000000001,12,B00006,2024-12-06T00:00:00Z
A04239,I04239,S00021,157.68,14,B00159,2024-12-11T08:00:00Z
A04240,I04240,S00011,140.9,16,B00027,2024-12-24T17:00:00Z
A04241,I04241,S00013,185.78,9,B00160,2024-12-25T11:00:00Z
A04242,I04242,S00014,189.53,9,B00139,2024-11-28T13:00:00Z
A04243,I04243,S00040,239.13,13,B00147,2024-12-26T04:00:00Z
A04244,I04244,S00002,211.6,11,B00090,2024-12-06T14:00:00Z
A04245,I04245,S00024,134.41,19,B00131,2025-01-01T11:00:00Z
A04246,I04246,S00024,136.19,15,B00090,2024-11-21T18:00:00Z
A04247,I04247,S00018,217.77,15,B00160,2025-01-02T18:00:00Z
A04248,I04248,S00032,177.29000000000002,9,B00155,2024-12-28T06:00:00Z
A04249,I04249,S00034,260.90999999999997,17,B00109,2024-11-25T13:00:00Z
A04250,I04250,S00003,176.48,8,B00129,2024-12-02T17:00:00Z
A04251,I04251,S00035,223.65,19,B00114,2024-12-06T20:00:00Z
A04252,I04252,S00032,175.74,16,B00166,2025-01-10T05:00:00Z
A04253,I04253,S00017,149,17,B00165,2024-11-21T21:00:00Z
A04254,I04254,S00003,276.7224022137513,24,B00170,2024-12-21T21:00:00Z
A04255,I04255,S00017,84.78,7,B00088,2025-01-11T00:00:00Z
A04256,I04256,S00016,262.22,19,B00136,2025-01-11T08:00:00Z
A04257,I04257,S00001,231.52,17,B00092,2025-01-04T18:00:00Z
A04258,I04258,S00010,178.56,10,B00136,2024-12-31T20:00:00Z
A04259,I04259,S00018,178.38,10,B00109,2025-01-09T08:00:00Z
A04260,I04260,S00010,209.85999999999999,14,B00176,2024-11-27T00:00:00Z
A04261,I04261,S00023,205.81,11,B00101,2024-12-10T05:00:00Z
A04262,I04262,S00013,262.46,19,B00123,2024-11-30T13:00:00Z
A04263,I04263,S00019,214.0271552008353,22,B00003,2024-12-03T22:00:00Z
A04264,I04264,S00010,228.04,13,B00169,2024-11-29T12:00:00Z
A04265,I04265,S00014,201.32,18,B00046,2025-01-06T10:00:00Z
A04266,I04266,S00001,142.93,16,B00017,2025-01-01T21:00:00Z
A04267,I04267,S00039,240.39,17,B00157,2024-12-21T11:00:00Z
A04268,I04268,S00012,170.92,9,B00003,2025-01-08T04:00:00Z
A04269,I04269,S00013,94.28,10,B00057,2024-12-28T09:00:00Z
A04270,I04270,S00027,102.63376040328852,12,B00047,2025-01-11T13:00:00Z
A04271,I04271,S00031,174.18,17,B00080,2024-12-04T16:00:00Z
A04272,I04272,S00003,203.58,14,B00138,2024-11-20T12:00:00Z
A04273,I04273,S00022,147.05,10,B00134,2024-12-09T16:00:00Z
A04274,I04274,S00011,106.11999999999999,7,B00068,2024-12-02T14:00:00Z
A04275,I04275,S00017,186.26,16,B00057,2024-12-06T03:00:00Z
A04276,I04276,S00023,165.24,16,B00091,2024-12-08T05:00:00Z
A04277,I04277,S00011,103.31,7,B00005,2024-11-19T21:00:00Z
A04278,I04278,S00039,155.29,13,B00060,2024-12-23T04:00:00Z
A04279,I04279,S00027,193.49,11,B00096,2024-12-12T23:00:00Z
A04280,I04280,S00018,186.36999999999998,8,B00095,2024-12-19T02:00:00Z
A04281,I04281,S00013,222.99,16,B00029,2024-11-29T04:00:00Z
A04282,I04282,S00001,142.42,18,B00003,2024-12-03T07:00:00Z
A04283,I04283,S00029,263.23366874700037,11,B00165,2024-12-27T14:00:00Z
A04284,I04284,S00009,128.68,12,B00177,2024-12-09T02:00:00Z
A04285,I04285,S00013,101.86,10,B00139,2024-12-28T12:00:00Z
A04286,I04286,S00026,215.4648314896133,20,B00128,2025-01-07T06:00:00Z
A04287,I04287,S00036,233.07999999999998,19,B00108,2024-12-20T11:00:00Z
A04288,I04288,S00004,150.20000000000002,15,B00096,2025-01-01T23:00:00Z
A04289,I04289,S00014,213.22,16,B00108,2024-12-23T08:00:00Z
A04290,I04290,S00012,206.53,12,B00006,2024-12-06T00:00:00Z
A04291,I04291,S00003,198.64,14,B00054,2024-12-30T05:00:00Z
A04292,I04292,S00038,173.44,13,B00158,2025-01-07T08:00:00Z
A04293,I04293,S00009,175.55918509940244,18,B00142,2024-12-15T22:00:00Z
A04294,I04294,S00030,133.76,7,B00168,2024-12-31T04:00:00Z
A04295,I04295,S00035,125.93,13,B00047,2024-12-24T12:00:00Z
A04296,I04296,S00023,124.27,8,B00019,2024-11-27T08:00:00Z
A04297,I04297,S00032,213.29000000000002,9,B00120,2024-12-08T16:00:00Z
A04298,I04298,S00018,194.02,8,B00083,2024-11-24T11:00:00Z
A04299,I04299,S00004,236.67000000000002,11,B00064,2024-12-14T19:00:00Z
A04300,I04300,S00021,155.67,8,B00141,2024-11-24T12:00:00Z
A04301,I04301,S00019,138.409450065203,12,B00131,2025-01-02T18:00:00Z
A04302,I04302,S00028,220.85,14,B00176,2024-11-23T05:00:00Z
A04303,I04303,S00018,193.55,17,B00078,2025-01-03T02:00:00Z
A04304,I04304,S00010,192.72,11,B00032,2024-12-28T06:00:00Z
A04305,I04305,S00001,78.8,7,B00092,2024-11-27T17:00:00Z
A04306,I04306,S00009,174.22213759841955,23,B00089,2024-12-11T05:00:00Z
A04307,I04307,S00014,201.21,16,B00099,2024-11-24T12:00:00Z
A04308,I04308,S00004,134.9,17,B00150,2025-01-09T20:00:00Z
A04309,I04309,S00037,174.3957562075276,18,B00156,2024-11-22T11:00:00Z
A04310,I04310,S00006,144.5,7,B00175,2024-12-10T04:00:00Z
A04311,I04311,S00005,297.67,19,B00013,2025-01-06T17:00:00Z
A04312,I04312,S00020,210.79999999999998,13,B00088,2024-12-30T14:00:00Z
A04313,I04313,S00015,264.5170473107621,15,B00033,2024-12-05T12:00:00Z
A04314,I04314,S00023,244.05,13,B00078,2024-12-22T17:00:00Z
A04315,I04315,S00009,226.23,11,B00066,2025-01-09T01:00:00Z
A04316,I04316,S00034,241.32999999999998,19,B00101,2025-01-03T04:00:00Z
A04317,I04317,S00023,278.63,19,B00002,2025-01-05T04:00:00Z
A04318,I04318,S00028,176.63,17,B00083,2024-12-18T06:00:00Z
A04319,I04319,S00022,150.84,9,B00139,2025-01-06T19:00:00Z
A04320,I04320,S00037,190.86792530592066,12,B00131,2025-01-03T00:00:00Z
A04321,I04321,S00027,211.12,12,B00050,2024-12-06T05:00:00Z
A04322,I04322,S00013,233.64000000000001,19,B00168,2024-11-26T19:00:00Z
A04323,I04323,S00010,140.5,16,B00118,2024-12-23T09:00:00Z
A04324,I04324,S00023,139.14,10,B00036,2024-12-01T17:00:00Z
A04325,I04325,S00024,196.06,11,B00067,2025-01-08T02:00:00Z
A04326,I04326,S00010,163.07,7,B00162,2024-12-04T00:00:00Z
A04327,I04327,S00020,174.38,8,B00044,2025-01-03T09:00:00Z
A04328,I04328,S00021,154.35999999999999,10,B00048,2024-12-08T06:00:00Z
A04329,I04329,S00035,226.72,15,B00147,2024-12-22T01:00:00Z
A04330,I04330,S00019,137.67,7,B00001,2024-12-17T08:00:00Z
A04331,I04331,S00010,141.15,14,B00140,2024-12-22T19:00:00Z
A04332,I04332,S00034,201.44,15,B00061,2024-11-25T09:00:00Z
A04333,I04333,S00019,174.67,11,B00059,2025-01-09T07:00:00Z
A04334,I04334,S00029,217.08,18,B00165,2024-12-01T13:00:00Z
A04335,I04335,S00005,167.87,12,B00174,2024-11-27T02:00:00Z
A04336,I04336,S00011,112.05,9,B00082,2024-12-18T10:00:00Z
A04337,I04337,S00033,106.03,13,B00061,2024-11-30T17:00:00Z
A04338,I04338,S00017,201.65,12,B00121,2024-11-30T09:00:00Z
A04339,I04339,S00021,99.85000000000001,8,B00044,2024-11-24T05:00:00Z
A04340,I04340,S00028,149.15725208653882,16,B00167,2024-12-04T00:00:00Z
A04341,I04341,S00017,200.04,16,B00075,2025-01-06T02:00:00Z
A04342,I04342,S00007,136.54999999999998,7,B00026,2024-12-01T08:00:00Z
A04343,I04343,S00028,134.2,14,B00001,2024-12-24T16:00:00Z
A04344,I04344,S00025,148.8,14,B00003,2024-11-27T14:00:00Z
A04345,I04345,S00008,156.34,17,B00086,2025-01-05T08:00:00Z
A04346,I04346,S00014,151.19,10,B00063,2024-11-28T12:00:00Z
A04347,I04347,S00015,231.91,15,B00149,2024-12-27T06:00:00Z
A04348,I04348,S00006,140.91,8,B00039,2024-12-29T13:00:00Z
A04349,I04349,S00021,194.34,10,B00112,2024-12-09T15:00:00Z
A04350,I04350,S00023,196.13,19,B00001,2024-12-07T21:00:00Z
A04351,I04351,S00020,174.11,9,B00148,2025-01-11T10:00:00Z
A04352,I04352,S00021,265.81,15,B00117,2024-12-06T10:00:00Z
A04353,I04353,S00029,255.2,13,B00132,2024-11-27T11:00:00Z
A04354,I04354,S00009,139.07,11,B00020,2024-12-31T15:00:00Z
A04355,I04355,S00016,176.79,9,B00074,2024-11-23T18:00:00Z
A04356,I04356,S00001,173.76,9,B00075,2024-12-15T00:00:00Z
A04357,I04357,S00013,110.11999999999999,7,B00025,2024-11-30T13:00:00Z
A04358,I04358,S00008,159.81263930140062,18,B00005,2025-01-09T17:00:00Z
A04359,I04359,S00032,162.01,9,B00176,2024-12-02T21:00:00Z
A04360,I04360,S00017,267.84,18,B00128,2024-12-09T01:00:00Z
A04361,I04361,S00025,170.15,16,B00140,2024-11-28T19:00:00Z
A04362,I04362,S00031,160.25,18,B00040,2024-12-31T14:00:00Z
A04363,I04363,S00018,194.38,17,B00142,2024-12-07T01:00:00Z
A04364,I04364,S00040,106.13,8,B00028,2024-11-21T20:00:00Z
A04365,I04365,S00017,56.93,7,B00141,2024-12-21T08:00:00Z
A04366,I04366,S00005,219.52258219461885,21,B00134,2024-12-08T01:00:00Z
A04367,I04367,S00011,112.08,11,B00154,2025-01-01T02:00:00Z
A04368,I04368,S00001,239.01,18,B00078,2024-12-28T10:00:00Z
A04369,I04369,S00026,208.63,9,B00029,2024-12-21T10:00:00Z
A04370,I04370,S00029,151.68614107701183,14,B00101,2025-01-01T23:00:00Z
A04371,I04371,S00035,240.96658475729168,22,B00179,2024-12-15T03:00:00Z
A04372,I04372,S00002,134.46,13,B00099,2024-12-31T16:00:00Z
A04373,I04373,S00039,152.27,11,B00101,2024-11-27T11:00:00Z
A04374,I04374,S00020,122.2,11,B00048,2024-12-07T00:00:00Z
A04375,I04375,S00039,260.49,15,B00121,2024-12-14T00:00:00Z
A04376,I04376,S00028,85.42,12,B00161,2025-01-02T06:00:00Z
A04377,I04377,S00019,185.56532939537615,18,B00142,2025-01-14T14:00:00Z
A04378,I04378,S00009,279.49,17,B00079,2025-01-08T07:00:00Z
A04379,I04379,S00005,102.20441075527296,10,B00024,2024-12-31T22:00:00Z
A04380,I04380,S00026,178.09,17,B00038,2024-12-14T01:00:00Z
A04381,I04381,S00022,191.16,13,B00144,2024-11-18T16:00:00Z
A04382,I04382,S00028,255.28,19,B00034,2025-01-02T16:00:00Z
A04383,I04383,S00036,129.89000000000001,7,B00102,2024-12-01T09:00:00Z
A04384,I04384,S00004,72.99,9,B00086,2024-12-22T21:00:00Z
A04385,I04385,S00003,165.07,15,B00059,2024-12-22T23:00:00Z
A04386,I04386,S00036,274.54,19,B00133,2024-11-27T02:00:00Z
A04387,I04387,S00036,171.97,19,B00168,2024-12-18T12:00:00Z
A04388,I04388,S00012,134.25,7,B00160,2024-12-31T19:00:00Z
A04389,I04389,S00027,139.35,9,B00155,2024-12-30T10:00:00Z
A04390,I04390,S00024,110.73,14,B00081,2024-12-06T18:00:00Z
A04391,I04391,S00012,120.65,11,B00033,2024-12-09T02:00:00Z
A04392,I04392,S00007,120.01,8,B00160,2024-12-12T01:00:00Z
A04393,I04393,S00038,240.14000000000001,13,B00146,2025-01-07T23:00:00Z
A04394,I04394,S00011,198.84,18,B00001,2025-01-07T18:00:00Z
A04395,I04395,S00038,192.51,13,B00039,2025-01-07T14:00:00Z
A04396,I04396,S00003,161.8,15,B00109,2025-01-08T21:00:00Z
A04397,I04397,S00031,158.71,16,B00074,2025-01-09T06:00:00Z
A04398,I04398,S00016,267.2,19,B00069,2024-12-18T17:00:00Z
A04399,I04399,S00030,140.57999999999998,16,B00119,2025-01-12T23:00:00Z
A04400,I04400,S00007,269.3,16,B00140,2024-12-05T04:00:00Z
A04401,I04401,S00033,196.84,18,B00057,2024-11-23T07:00:00Z
A04402,I04402,S00018,273.79,14,B00140,2024-12-28T01:00:00Z
A04403,I04403,S00003,259.3,18,B00110,2024-11-22T13:00:00Z
A04404,I04404,S00026,158.25,10,B00125,2024-12-06T12:00:00Z
A04405,I04405,S00018,235.26,10,B00129,2024-12-10T15:00:00Z
A04406,I04406,S00039,155.15,16,B00158,2024-12-19T10:00:00Z
A04407,I04407,S00011,257.52,15,B00120,2024-12-04T18:00:00Z
A04408,I04408,S00038,110.76,9,B00051,2024-12-20T14:00:00Z
A04409,I04409,S00021,246.46,13,B00145,2024-12-14T12:00:00Z
A04410,I04410,S00039,188.27,15,B00158,2024-12-31T16:00:00Z
A04411,I04411,S00031,186.93,16,B00180,2024-12-04T12:00:00Z
A04412,I04412,S00021,226.48,19,B00052,2024-12-06T16:00:00Z
A04413,I04413,S00008,140.96,12,B00108,2024-11-30T11:00:00Z
A04414,I04414,S00014,260.45,18,B00020,2025-01-05T15:00:00Z
A04415,I04415,S00033,183.08,7,B00003,2025-01-11T00:00:00Z
A04416,I04416,S00032,147.82,16,B00162,2025-01-09T21:00:00Z
A04417,I04417,S00033,228.75,18,B00073,2024-12-15T00:00:00Z
A04418,I04418,S00039,145.43,11,B00162,2024-11-25T09:00:00Z
A04419,I04419,S00040,173.81,11,B00019,2024-12-20T13:00:00Z
A04420,I04420,S00013,102.08,9,B00175,2024-11-26T15:00:00Z
A04421,I04421,S00002,124,7,B00115,2024-11-30T14:00:00Z
A04422,I04422,S00011,149.51,7,B00069,2024-11-28T09:00:00Z
A04423,I04423,S00037,106.69,9,B00118,2025-01-07T18:00:00Z
A04424,I04424,S00024,128.78,7,B00092,2024-11-21T04:00:00Z
A04425,I04425,S00020,162.1,16,B00174,2024-12-23T05:00:00Z
A04426,I04426,S00025,203.42000000000002,10,B00061,2024-12-06T09:00:00Z
A04427,I04427,S00039,70.36,8,B00099,2024-12-30T15:00:00Z
A04428,I04428,S00014,132.85,12,B00039,2025-01-11T14:00:00Z
A04429,I04429,S00036,262.71,18,B00094,2024-12-21T07:00:00Z
A04430,I04430,S00030,215.15,19,B00121,2024-12-15T09:00:00Z
A04431,I04431,S00030,156.07,8,B00091,2025-01-09T14:00:00Z
A04432,I04432,S00038,282.54,17,B00105,2024-12-11T19:00:00Z
A04433,I04433,S00016,186.72,8,B00049,2024-12-24T08:00:00Z
A04434,I04434,S00031,283.34,19,B00002,2024-12-11T15:00:00Z
A04435,I04435,S00039,234.76000000000002,15,B00032,2024-11-28T02:00:00Z
A04436,I04436,S00015,238.25,11,B00085,2024-12-16T07:00:00Z
A04437,I04437,S00019,108.25,8,B00018,2025-01-11T04:00:00Z
A04438,I04438,S00006,207.75,14,B00045,2024-12-11T02:00:00Z
A04439,I04439,S00040,113.38,10,B00107,2024-12-15T08:00:00Z
A04440,I04440,S00010,246.63,14,B00154,2024-12-13T17:00:00Z
A04441,I04441,S00023,170.39,12,B00023,2025-01-01T17:00:00Z
A04442,I04442,S00037,210.32,13,B00084,2024-12-29T09:00:00Z
A04443,I04443,S00026,180.97,14,B00067,2024-11-26T20:00:00Z
A04444,I04444,S00013,272.74,15,B00037,2025-01-02T17:00:00Z
A04445,I04445,S00017,239.72,15,B00143,2024-12-11T19:00:00Z
A04446,I04446,S00001,182.95,15,B00059,2024-12-19T11:00:00Z
A04447,I04447,S00023,176.47,15,B00131,2024-12-02T11:00:00Z
A04448,I04448,S00015,164.30322618139536,17,B00089,2024-12-20T10:00:00Z
A04449,I04449,S00025,212.52,17,B00003,2025-01-05T22:00:00Z
A04450,I04450,S00022,254.96,11,B00138,2025-01-10T05:00:00Z
A04451,I04451,S00031,151.03,17,B00030,2024-11-20T02:00:00Z
A04452,I04452,S00032,123.73,14,B00169,2024-11-24T12:00:00Z
A04453,I04453,S00012,88.32,8,B00153,2024-12-28T07:00:00Z
A04454,I04454,S00034,167.39000000000001,12,B00131,2024-11-24T22:00:00Z
A04455,I04455,S00038,168.04,18,B00114,2024-12-18T09:00:00Z
A04456,I04456,S00035,109.93,8,B00093,2024-12-29T22:00:00Z
A04457,I04457,S00037,177.15,12,B00069,2024-12-11T20:00:00Z
A04458,I04458,S00035,322.03999999999996,18,B00026,2025-01-12T08:00:00Z
A04459,I04459,S00033,208.69,9,B00177,2025-01-10T15:00:00Z
A04460,I04460,S00018,297.1,18,B00001,2024-12-27T19:00:00Z
A04461,I04461,S00003,255.25583697503433,14,B00120,2025-01-08T12:00:00Z
A04462,I04462,S00037,215.79999999999998,15,B00088,2024-12-22T04:00:00Z
A04463,I04463,S00009,242.08,10,B00121,2024-12-13T03:00:00Z
A04464,I04464,S00021,214.15,17,B00111,2024-12-12T02:00:00Z
A04465,I04465,S00040,193.53,8,B00158,2024-11-28T12:00:00Z
A04466,I04466,S00008,184.75678325056845,20,B00139,2025-01-07T15:00:00Z
A04467,I04467,S00017,191.5,9,B00171,2024-12-07T20:00:00Z
A04468,I04468,S00023,136.67,10,B00073,2024-11-29T01:00:00Z
A04469,I04469,S00014,167.0182445528256,14,B00053,2025-01-05T04:00:00Z
A04470,I04470,S00013,219.83,19,B00090,2025-01-03T13:00:00Z
A04471,I04471,S00025,216.1,14,B00119,2024-11-22T08:00:00Z
A04472,I04472,S00001,168.28,14,B00088,2024-12-12T00:00:00Z
A04473,I04473,S00036,175.9,7,B00024,2024-12-04T05:00:00Z
A04474,I04474,S00023,180.59,11,B00134,2024-11-28T17:00:00Z
A04475,I04475,S00034,167.24,8,B00029,2024-12-20T22:00:00Z
A04476,I04476,S00003,72.61,10,B00138,2024-12-25T02:00:00Z
A04477,I04477,S00017,100.25,8,B00119,2024-12-06T16:00:00Z
A04478,I04478,S00007,273.7993071344066,19,B00114,2025-01-12T09:00:00Z
A04479,I04479,S00026,123.76,11,B00074,2024-12-19T18:00:00Z
A04480,I04480,S00035,235.35,14,B00179,2024-12-31T08:00:00Z
A04481,I04481,S00005,177.16,10,B00124,2024-12-16T17:00:00Z
A04482,I04482,S00027,285.9518516197987,17,B00088,2024-12-19T13:00:00Z
A04483,I04483,S00039,78.49000000000001,7,B00155,2024-11-22T14:00:00Z
A04484,I04484,S00027,210.72,8,B00042,2024-12-12T16:00:00Z
A04485,I04485,S00034,71.79,9,B00122,2024-12-08T00:00:00Z
A04486,I04486,S00038,185.68,12,B00161,2024-11-27T04:00:00Z
A04487,I04487,S00029,186.98999999999998,10,B00174,2024-12-08T14:00:00Z
A04488,I04488,S00025,217.17000000000002,9,B00005,2025-01-11T08:00:00Z
A04489,I04489,S00009,119.92,10,B00001,2025-01-09T20:00:00Z
A04490,I04490,S00036,178.54,15,B00098,2024-12-31T09:00:00Z
A04491,I04491,S00007,137.71,13,B00036,2024-11-20T19:00:00Z
A04492,I04492,S00023,181.32,15,B00137,2024-12-06T00:00:00Z
A04493,I04493,S00029,164.28,17,B00090,2024-12-06T21:00:00Z
A04494,I04494,S00010,130.67000000000002,11,B00038,2024-11-26T03:00:00Z
A04495,I04495,S00031,116.36556619884819,10,B00099,2025-01-12T03:00:00Z
A04496,I04496,S00032,264.06,17,B00129,2024-12-06T23:00:00Z
A04497,I04497,S00030,244.74,15,B00151,2024-11-27T18:00:00Z
A04498,I04498,S00027,90.72,11,B00164,2024-11-29T06:00:00Z
A04499,I04499,S00018,124.64,14,B00010,2025-01-04T12:00:00Z
A04500,I04500,S00023,134.88,7,B00005,2025-01-08T16:00:00Z
A04501,I04501,S00001,168.14000000000001,9,B00137,2024-12-08T13:00:00Z
A04502,I04502,S00018,201.84,19,B00103,2024-12-11T21:00:00Z
A04503,I04503,S00036,281.71999999999997,19,B00049,2024-12-21T08:00:00Z
A04504,I04504,S00012,273.52,17,B00113,2024-12-31T05:00:00Z
A04505,I04505,S00020,75.17,8,B00042,2024-11-27T03:00:00Z
A04506,I04506,S00006,261.72999999999996,17,B00018,2024-12-31T12:00:00Z
A04507,I04507,S00022,111.5,8,B00177,2025-01-08T12:00:00Z
A04508,I04508,S00007,70.59,7,B00091,2025-01-13T13:00:00Z
A04509,I04509,S00014,97.02,9,B00123,2024-11-22T21:00:00Z
A04510,I04510,S00017,170.93,7,B00102,2025-01-03T00:00:00Z
A04511,I04511,S00018,279.84,14,B00073,2024-11-20T11:00:00Z
A04512,I04512,S00038,214.61,12,B00174,2024-11-27T03:00:00Z
A04513,I04513,S00008,136.55,7,B00102,2024-12-11T15:00:00Z
A04514,I04514,S00038,190.95,14,B00049,2024-12-06T17:00:00Z
A04515,I04515,S00001,200.77,16,B00024,2025-01-14T23:00:00Z
A04516,I04516,S00029,142.6023707102444,14,B00020,2024-12-18T09:00:00Z
A04517,I04517,S00016,171.46,12,B00132,2025-01-07T02:00:00Z
A04518,I04518,S00021,203.64,16,B00109,2024-12-12T06:00:00Z
A04519,I04519,S00002,220.95000000000002,10,B00161,2024-11-30T04:00:00Z
A04520,I04520,S00017,186.89000000000001,14,B00017,2024-12-02T13:00:00Z
A04521,I04521,S00006,186.59,13,B00169,2024-12-29T21:00:00Z
A04522,I04522,S00016,260.92,18,B00065,2025-01-05T12:00:00Z
A04523,I04523,S00008,193.5,16,B00034,2024-12-21T17:00:00Z
A04524,I04524,S00025,182.34,12,B00137,2024-12-25T01:00:00Z
A04525,I04525,S00020,210.91,17,B00127,2024-11-24T07:00:00Z
A04526,I04526,S00032,60.61,7,B00034,2024-12-10T02:00:00Z
A04527,I04527,S00006,143.37,9,B00097,2024-11-26T17:00:00Z
A04528,I04528,S00020,275.88,18,B00061,2025-01-08T03:00:00Z
A04529,I04529,S00026,200.83586022715085,15,B00020,2024-12-19T23:00:00Z
A04530,I04530,S00033,320.27,19,B00012,2024-12-16T00:00:00Z
A04531,I04531,S00003,209.98999999999998,14,B00143,2024-12-07T04:00:00Z
A04532,I04532,S00040,304.03,17,B00135,2025-01-07T03:00:00Z
A04533,I04533,S00023,175.03,17,B00095,2024-11-29T03:00:00Z
A04534,I04534,S00022,204.98,16,B00049,2025-01-02T03:00:00Z
A04535,I04535,S00037,169.4,16,B00013,2024-11-22T22:00:00Z
A04536,I04536,S00029,179.8675940065747,13,B00016,2025-01-03T23:00:00Z
A04537,I04537,S00011,212.58,14,B00167,2024-12-10T06:00:00Z
A04538,I04538,S00037,153.32999999999998,8,B00103,2024-12-02T22:00:00Z
A04539,I04539,S00002,199.98,17,B00039,2024-12-21T04:00:00Z
A04540,I04540,S00018,223.77,13,B00002,2024-12-23T03:00:00Z
A04541,I04541,S00015,161.95000000000002,19,B00123,2024-12-20T05:00:00Z
A04542,I04542,S00028,180.15,10,B00159,2024-11-29T21:00:00Z
A04543,I04543,S00035,137.34,10,B00166,2024-12-29T03:00:00Z
A04544,I04544,S00023,130.07999999999998,7,B00040,2024-11-25T10:00:00Z
A04545,I04545,S00032,251.73000000000002,18,B00044,2024-12-19T06:00:00Z
A04546,I04546,S00010,201.84,7,B00175,2024-12-13T12:00:00Z
A04547,I04547,S00017,232.13,12,B00128,2024-11-23T07:00:00Z
A04548,I04548,S00036,249.29,13,B00009,2024-12-22T21:00:00Z
A04549,I04549,S00029,149.90555597203223,16,B00165,2024-12-28T21:00:00Z
A04550,I04550,S00004,207.27,16,B00001,2024-11-21T19:00:00Z
A04551,I04551,S00025,204.81,7,B00016,2024-12-09T00:00:00Z
A04552,I04552,S00024,227.82000000000002,14,B00145,2024-12-18T23:00:00Z
A04553,I04553,S00024,201.01,15,B00120,2024-12-31T01:00:00Z
A04554,I04554,S00030,220.22,17,B00180,2024-12-31T21:00:00Z
A04555,I04555,S00029,242.3806269482542,12,B00015,2024-12-14T10:00:00Z
A04556,I04556,S00002,162.41,19,B00027,2024-12-24T15:00:00Z
A04557,I04557,S00008,259.05,17,B00014,2025-01-07T10:00:00Z
A04558,I04558,S00007,106.12740814849269,12,B00114,2024-12-20T03:00:00Z
A04559,I04559,S00037,159.87,11,B00019,2025-01-01T02:00:00Z
A04560,I04560,S00033,158.05,17,B00072,2024-12-22T19:00:00Z
A04561,I04561,S00023,123.37,16,B00003,2024-12-08T03:00:00Z
A04562,I04562,S00006,260.91,18,B00025,2024-12-06T07:00:00Z
A04563,I04563,S00026,138.7903575222427,15,B00128,2025-01-07T20:00:00Z
A04564,I04564,S00022,196.39,17,B00098,2024-12-25T00:00:00Z
A04565,I04565,S00037,197.32999999999998,14,B00014,2024-12-15T07:00:00Z
A04566,I04566,S00022,225.01,14,B00083,2024-12-24T13:00:00Z
A04567,I04567,S00022,244.56,18,B00173,2024-12-06T00:00:00Z
A04568,I04568,S00028,126.17999999999999,12,B00163,2025-01-01T12:00:00Z
A04569,I04569,S00033,154.45,11,B00009,2024-12-19T03:00:00Z
A04570,I04570,S00039,157.12,11,B00036,2024-12-17T01:00:00Z
A04571,I04571,S00006,128.76000000000002,8,B00058,2025-01-11T00:00:00Z
A04572,I04572,S00009,113.94,12,B00151,2025-01-10T09:00:00Z
A04573,I04573,S00030,144.69,10,B00092,2024-12-18T03:00:00Z
A04574,I04574,S00039,226.60999999999999,17,B00172,2024-12-17T04:00:00Z
A04575,I04575,S00023,137.96,15,B00126,2024-12-02T22:00:00Z
A04576,I04576,S00038,263.46,17,B00102,2025-01-08T20:00:00Z
A04577,I04577,S00014,124.15,10,B00008,2024-12-30T09:00:00Z
A04578,I04578,S00024,195.21,11,B00065,2024-11-26T15:00:00Z
A04579,I04579,S00015,248.33036960512402,22,B00007,2024-12-14T02:00:00Z
